item_id,category,department,from_state_name,to_state_name,staff_id,transition_date_time,transition_order,duration_secs,cumulative_duration_secs,price
230045,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-24T23:11:15.197000+00:00,1,,,67.78
230061,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-24T23:20:57.111000+00:00,1,,,137.25
230061,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T18:17:28.685000+00:00,2,68191,68191,137.25
230066,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:23:20.091000+00:00,1,,,30
230066,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-24T23:29:20.498000+00:00,2,360,360,30
230071,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:27:58.290000+00:00,1,,,36
230071,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T01:26:18.100000+00:00,2,352700,352700,36
230074,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:30:00.126000+00:00,1,,,53.7
230074,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:08:10.021000+00:00,2,81490,81490,53.7
230079,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:32:58.076000+00:00,1,,,32.74
230079,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:31:25.173000+00:00,2,86307,86307,32.74
230082,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:34:39.012000+00:00,1,,,105
230082,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:31:28.778000+00:00,2,86209,86209,105
230094,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:44:56.548000+00:00,1,,,25.36
230094,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T01:26:33.897000+00:00,2,351697,351697,25.36
230099,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:47:16.704000+00:00,1,,,20.66
230099,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T01:12:31.064000+00:00,2,350715,350715,20.66
230104,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:50:26.738000+00:00,1,,,59.14
230104,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T00:45:39.604000+00:00,2,348913,348913,59.14
230108,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-24T23:52:58.596000+00:00,1,,,24.66
230108,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-29T00:38:27.643000+00:00,2,348329,348329,24.66
230112,Desks,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-30T22:56:41.065000+00:00,3,166259,514876,37.46
230112,Desks,Furniture,DROPPED,PICKED_UP,,2019-01-31T00:34:19.101000+00:00,9,1435,520734,37.46
230112,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-24T23:55:25.086000+00:00,1,,,37.46
230112,Desks,Furniture,PICKED,PACKING,135,2019-01-31T00:09:48.353000+00:00,6,1306,519263,37.46
230112,Desks,Furniture,PICKING,PICKED,135,2019-01-30T23:48:02.174000+00:00,5,0,517957,37.46
230112,Desks,Furniture,ORDERED,PICKING,135,2019-01-30T23:48:02.159000+00:00,4,3081,517957,37.46
230112,Desks,Furniture,PACKING,PACKED,135,2019-01-31T00:10:17.379000+00:00,7,29,519292,37.46
230112,Desks,Furniture,PACKED,DROPPED,135,2019-01-31T00:10:24.866000+00:00,8,7,519299,37.46
230112,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T00:45:42.756000+00:00,2,348617,348617,37.46
230122,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T00:07:05.738000+00:00,1,,,50.86
230122,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T18:17:42.357000+00:00,2,65437,65437,50.86
230128,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T00:13:38.711000+00:00,1,,,97.61
230128,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T18:17:54.256000+00:00,2,65056,65056,97.61
230138,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T00:24:34.927000+00:00,1,,,67.5
230138,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T18:18:11.305000+00:00,2,64417,64417,67.5
230146,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T00:31:21.982000+00:00,1,,,118.94
230146,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T00:55:39.357000+00:00,2,1458,1458,118.94
230153,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T00:36:57.584000+00:00,1,,,39.06
230153,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:22.211000+00:00,2,82705,82705,39.06
230156,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T00:38:08.766000+00:00,1,,,146.25
230156,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T18:18:15.472000+00:00,2,63607,63607,146.25
230162,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T00:42:43.761000+00:00,1,,,77.83
230162,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T00:45:48.252000+00:00,2,345785,345785,77.83
230167,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T00:45:46.109000+00:00,1,,,50.86
230167,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T18:18:19.113000+00:00,2,63153,63153,50.86
230172,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-29T00:34:19.642000+00:00,2,344663,344663,33.18
230172,Desks,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-29T17:02:57.971000+00:00,3,59318,403981,33.18
230172,Desks,Furniture,DROPPED,PICKED_UP,,2019-01-29T19:33:33.013000+00:00,9,443,413017,33.18
230172,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T00:49:56.047000+00:00,1,,,33.18
230172,Desks,Furniture,PICKING,PICKED,135,2019-01-29T17:46:34.219000+00:00,5,0,406598,33.18
230172,Desks,Furniture,ORDERED,PICKING,135,2019-01-29T17:46:34.209000+00:00,4,2617,406598,33.18
230172,Desks,Furniture,PACKING,PACKED,122,2019-01-29T19:25:44.397000+00:00,7,31,412548,33.18
230172,Desks,Furniture,PICKED,PACKING,122,2019-01-29T19:25:13.615000+00:00,6,5919,412517,33.18
230172,Desks,Furniture,PACKED,DROPPED,122,2019-01-29T19:26:10.665000+00:00,8,26,412574,33.18
230177,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T00:52:28.266000+00:00,1,,,18.93
230177,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T00:45:58.252000+00:00,2,345210,345210,18.93
230184,Desks,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-31T02:01:48.993000+00:00,3,177345,522189,65.48
230184,Desks,Furniture,DROPPED,PICKED_UP,,2019-01-31T19:34:52.882000+00:00,9,347,585373,65.48
230184,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T00:58:39.711000+00:00,1,,,65.48
230184,Desks,Furniture,PACKING,PACKED,124,2019-01-31T19:28:57.508000+00:00,7,82,585018,65.48
230184,Desks,Furniture,PICKED,PACKING,124,2019-01-31T19:27:35.939000+00:00,6,7448,584936,65.48
230184,Desks,Furniture,PACKED,DROPPED,124,2019-01-31T19:29:05.170000+00:00,8,8,585026,65.48
230184,Desks,Furniture,ORDERED,PICKING,117,2019-01-31T17:23:27.396000+00:00,4,55299,577488,65.48
230184,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T00:46:03.972000+00:00,2,344844,344844,65.48
230184,Desks,Furniture,PICKING,PICKED,117,2019-01-31T17:23:27.412000+00:00,5,0,577488,65.48
230190,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T01:06:06.910000+00:00,1,,,59.4
230190,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T00:46:10.656000+00:00,2,344404,344404,59.4
230192,Desks,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-31T02:21:12.940000+00:00,3,441948,522741,65.48
230192,Desks,Furniture,DROPPED,PICKED_UP,,2019-01-31T19:34:18.713000+00:00,9,205,584727,65.48
230192,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T01:08:51.345000+00:00,1,,,65.48
230192,Desks,Furniture,PACKING,PACKED,124,2019-01-31T19:30:43.167000+00:00,7,42,584512,65.48
230192,Desks,Furniture,PICKED,PACKING,124,2019-01-31T19:30:01.047000+00:00,6,7563,584470,65.48
230192,Desks,Furniture,PACKED,DROPPED,124,2019-01-31T19:30:53.975000+00:00,8,10,584522,65.48
230192,Desks,Furniture,ORDERED,PICKING,117,2019-01-31T17:23:58.186000+00:00,4,54166,576907,65.48
230192,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:24.942000+00:00,2,80793,80793,65.48
230192,Desks,Furniture,PICKING,PICKED,117,2019-01-31T17:23:58.199000+00:00,5,0,576907,65.48
230194,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T01:10:50.873000+00:00,1,,,35.08
230194,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T00:46:17.198000+00:00,2,344127,344127,35.08
230204,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:03:21.715000+00:00,2,16760,16760,47.86
230204,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:24:01.516000+00:00,1,,,47.86
230207,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:25:33.769000+00:00,1,,,239.4
230207,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:27.989000+00:00,2,22194,22194,239.4
230211,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:03:54.409000+00:00,2,16473,16473,59.4
230211,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:29:21.694000+00:00,1,,,59.4
230213,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:31:09.761000+00:00,1,,,75.06
230213,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:30.714000+00:00,2,21861,21861,75.06
230217,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-28T14:23:19.788000+00:00,3,226066,247819,139.14
230217,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:33:00.356000+00:00,1,,,139.14
230217,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-28T23:06:15.548000+00:00,9,2627,279195,139.14
230217,Forks,Kitchen and Dining,PICKING,PICKED,120,2019-01-28T19:11:16.986000+00:00,5,0,265096,139.14
230217,Forks,Kitchen and Dining,ORDERED,PICKING,120,2019-01-28T19:11:16.972000+00:00,4,17277,265096,139.14
230217,Forks,Kitchen and Dining,PACKING,PACKED,122,2019-01-28T22:21:50.489000+00:00,7,36,276530,139.14
230217,Forks,Kitchen and Dining,PICKED,PACKING,122,2019-01-28T22:21:14.402000+00:00,6,11398,276494,139.14
230217,Forks,Kitchen and Dining,PACKED,DROPPED,122,2019-01-28T22:22:28.875000+00:00,8,38,276568,139.14
230217,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:33.691000+00:00,2,21753,21753,139.14
230220,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T21:53:36.189000+00:00,2,15147,15147,179.4
230220,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-31T02:16:23.427000+00:00,3,447767,462914,179.4
230220,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:41:09.034000+00:00,1,,,179.4
230220,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-31T19:40:59.929000+00:00,9,1018,525590,179.4
230220,Forks,Kitchen and Dining,ORDERED,PICKING,117,2019-01-31T17:26:18.428000+00:00,4,54595,517509,179.4
230220,Forks,Kitchen and Dining,PACKING,PACKED,122,2019-01-31T19:23:38.527000+00:00,7,33,524549,179.4
230220,Forks,Kitchen and Dining,PICKED,PACKING,122,2019-01-31T19:23:05.868000+00:00,6,7007,524516,179.4
230220,Forks,Kitchen and Dining,PACKED,DROPPED,122,2019-01-31T19:24:01.568000+00:00,8,23,524572,179.4
230220,Forks,Kitchen and Dining,PICKING,PICKED,117,2019-01-31T17:26:18.446000+00:00,5,0,517509,179.4
230222,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:43:24.450000+00:00,1,,,53.4
230222,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:36.993000+00:00,2,21132,21132,53.4
230223,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T21:58:00.613000+00:00,2,15202,15202,39.06
230223,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:44:38.672000+00:00,1,,,39.06
230225,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T17:47:57.335000+00:00,1,,,33.01
230225,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:31:36.959000+00:00,2,20619,20619,33.01
230235,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:00:45.581000+00:00,2,14055,14055,24.66
230235,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:06:30.309000+00:00,1,,,24.66
230241,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-29T00:30:40.304000+00:00,2,281900,281900,76.36
230241,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T18:12:20.581000+00:00,1,,,76.36
230244,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:05:48.306000+00:00,2,13906,13906,24.66
230244,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:14:02.959000+00:00,1,,,24.66
230248,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:23:40.841000+00:00,1,,,41.97
230248,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T01:12:32.605000+00:00,2,283732,283732,41.97
230249,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:28:02.310000+00:00,1,,,75.06
230249,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-29T01:12:33.854000+00:00,2,283471,283471,75.06
230252,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-29T00:26:47.080000+00:00,2,280550,280550,59.06
230252,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:30:57.281000+00:00,1,,,59.06
230254,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T21:47:39.364000+00:00,2,11700,11700,71.4
230254,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:32:39.126000+00:00,1,,,71.4
230254,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-31T16:41:48.847000+00:00,3,500049,511749,71.4
230254,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-31T19:16:53.437000+00:00,9,167,521054,71.4
230254,Forks,Kitchen and Dining,PICKED,PACKING,135,2019-01-31T19:13:27.501000+00:00,6,5448,520848,71.4
230254,Forks,Kitchen and Dining,ORDERED,PICKING,117,2019-01-31T17:42:39.460000+00:00,4,3651,515400,71.4
230254,Forks,Kitchen and Dining,PACKING,PACKED,135,2019-01-31T19:13:57.480000+00:00,7,30,520878,71.4
230254,Forks,Kitchen and Dining,PICKING,PICKED,117,2019-01-31T17:42:39.474000+00:00,5,0,515400,71.4
230254,Forks,Kitchen and Dining,PACKED,DROPPED,135,2019-01-31T19:14:06.297000+00:00,8,9,520887,71.4
230256,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T18:35:14.324000+00:00,1,,,89.55
230256,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:31:56.103000+00:00,2,17802,17802,89.55
230257,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:35:32.017000+00:00,1,,,53.97
230257,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:31:59.647000+00:00,2,17787,17787,53.97
230263,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:44:08.883000+00:00,1,,,33.01
230264,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T18:44:23.437000+00:00,1,,,55.14
230264,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:32:03.577000+00:00,2,17260,17260,55.14
230265,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:46:06.827000+00:00,1,,,33.01
230265,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:32:12.586000+00:00,2,17166,17166,33.01
230266,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:47:00.611000+00:00,1,,,29.7
230266,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:06:12.637000+00:00,2,11952,11952,29.7
230268,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:48:57.323000+00:00,1,,,41.97
230270,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T18:49:57.495000+00:00,1,,,41.97
230270,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:32:15.635000+00:00,2,16938,16938,41.97
230273,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T18:52:54.918000+00:00,1,,,131.86
230279,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T19:02:06.521000+00:00,1,,,131.86
230279,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-28T23:00:25.547000+00:00,9,1374,273499,131.86
230279,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-27T01:37:50.635000+00:00,3,93798,110144,131.86
230279,Forks,Kitchen and Dining,PICKED,PACKING,138,2019-01-28T22:36:15.398000+00:00,6,10574,272049,131.86
230279,Forks,Kitchen and Dining,PICKING,PICKED,178,2019-01-28T19:40:01.688000+00:00,5,44,261475,131.86
230279,Forks,Kitchen and Dining,PACKING,PACKED,138,2019-01-28T22:36:47.744000+00:00,7,32,272081,131.86
230279,Forks,Kitchen and Dining,ORDERED,PICKING,178,2019-01-28T19:39:17.636000+00:00,4,151287,261431,131.86
230279,Forks,Kitchen and Dining,PACKED,DROPPED,138,2019-01-28T22:37:31.518000+00:00,8,44,272125,131.86
230279,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:34:32.167000+00:00,2,16346,16346,131.86
230295,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T19:28:27.336000+00:00,1,,,71.06
230295,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:59:52.777000+00:00,2,12685,12685,71.06
230299,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T19:31:11.036000+00:00,1,,,79.86
230299,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T23:08:20.688000+00:00,2,13029,13029,79.86
230300,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T19:32:56.635000+00:00,1,,,183.55
230300,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T23:01:10.311000+00:00,2,12494,12494,183.55
230301,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T19:34:25.617000+00:00,1,,,79.86
230301,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T23:07:27.540000+00:00,2,12782,12782,79.86
230303,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T23:07:10.718000+00:00,2,12663,12663,71.06
230303,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T19:36:07.710000+00:00,1,,,71.06
230306,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T23:01:22.387000+00:00,2,12102,12102,63.94
230306,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T19:39:40.720000+00:00,1,,,63.94
230311,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T19:42:28.796000+00:00,1,,,35.08
230311,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:34:35.553000+00:00,2,13927,13927,35.08
230316,Pots,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-29T20:15:41.418000+00:00,3,333659,347419,108
230316,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T19:45:22.734000+00:00,1,,,108
230316,Pots,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-29T23:27:53.182000+00:00,9,868,358951,108
230316,Pots,Kitchen and Dining,PICKED,PACKING,135,2019-01-29T23:12:58.906000+00:00,6,2059,358056,108
230316,Pots,Kitchen and Dining,ORDERED,PICKING,117,2019-01-29T22:38:39.394000+00:00,4,8578,355997,108
230316,Pots,Kitchen and Dining,PACKING,PACKED,135,2019-01-29T23:13:16.780000+00:00,7,18,358074,108
230316,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:34:42.903000+00:00,2,13760,13760,108
230316,Pots,Kitchen and Dining,PICKING,PICKED,117,2019-01-29T22:38:39.410000+00:00,5,0,355997,108
230316,Pots,Kitchen and Dining,PACKED,DROPPED,135,2019-01-29T23:13:25.163000+00:00,8,9,358083,108
230333,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T20:00:13.974000+00:00,1,,,83.8
230333,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T23:02:07.051000+00:00,2,10914,10914,83.8
230338,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-29T00:28:27.647000+00:00,2,275160,275160,59.8
230338,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T20:02:27.973000+00:00,1,,,59.8
230343,Pots,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T20:05:45.375000+00:00,1,,,63.61
230343,Pots,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:01.310000+00:00,2,12556,12556,63.61
230347,Spoons,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-29T00:30:51.799000+00:00,2,274894,274894,83.8
230347,Spoons,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T20:09:17.446000+00:00,1,,,83.8
230349,Desks,Furniture,FORSALE_APPROVED,ORDERED,,2019-01-30T23:16:47.122000+00:00,3,430902,443109,117.73
230349,Desks,Furniture,DROPPED,PICKED_UP,,2019-01-31T00:45:16.864000+00:00,9,1154,448418,117.73
230349,Desks,Furniture,CREATED,FORSALE_REVIEW,178,2019-01-25T20:11:38.294000+00:00,1,,,117.73
230349,Desks,Furniture,PICKED,PACKING,120,2019-01-31T00:24:09.822000+00:00,6,1978,447151,117.73
230349,Desks,Furniture,PACKING,PACKED,120,2019-01-31T00:25:32.009000+00:00,7,83,447234,117.73
230349,Desks,Furniture,ORDERED,PICKING,117,2019-01-30T23:51:11.393000+00:00,4,2064,445173,117.73
230349,Desks,Furniture,PICKING,PICKED,117,2019-01-30T23:51:11.417000+00:00,5,0,445173,117.73
230349,Desks,Furniture,PACKED,DROPPED,120,2019-01-31T00:26:02.754000+00:00,8,30,447264,117.73
230349,Desks,Furniture,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:35:05.629000+00:00,2,12207,12207,117.73
230374,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T20:30:12.933000+00:00,1,,,39.06
230374,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,133,2019-01-25T23:32:44.254000+00:00,2,10952,10952,39.06
230378,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T22:59:42.175000+00:00,2,8754,8754,71.06
230378,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T20:33:48.021000+00:00,1,,,71.06
230379,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T21:48:04.945000+00:00,2,4394,4394,68.8
230379,Forks,Kitchen and Dining,FORSALE_APPROVED,ORDERED,,2019-01-29T21:37:09.445000+00:00,3,344945,349339,68.8
230379,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,189,2019-01-25T20:34:50.556000+00:00,1,,,68.8
230379,Forks,Kitchen and Dining,DROPPED,PICKED_UP,,2019-01-29T23:35:23.142000+00:00,9,1338,356433,68.8
230379,Forks,Kitchen and Dining,PACKING,PACKED,120,2019-01-29T23:12:44.036000+00:00,7,47,355074,68.8
230379,Forks,Kitchen and Dining,PICKING,PICKED,135,2019-01-29T22:46:51.406000+00:00,5,36,353521,68.8
230379,Forks,Kitchen and Dining,ORDERED,PICKING,135,2019-01-29T22:46:15.424000+00:00,4,4146,353485,68.8
230379,Forks,Kitchen and Dining,PICKED,PACKING,120,2019-01-29T23:11:57.804000+00:00,6,1506,355027,68.8
230379,Forks,Kitchen and Dining,PACKED,DROPPED,120,2019-01-29T23:13:05.768000+00:00,8,21,355095,68.8
230381,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-25T23:01:43.993000+00:00,2,8717,8717,63.94
230381,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T20:36:26.537000+00:00,1,,,63.94
230389,Forks,Kitchen and Dining,FORSALE_REVIEW,FORSALE_APPROVED,,2019-01-29T00:19:28.475000+00:00,2,272304,272304,79.06
230389,Forks,Kitchen and Dining,CREATED,FORSALE_REVIEW,193,2019-01-25T20:41:04.323000+00:00,1,,,79.06
